"TOA5","CR200Series_st1","CR200X","No_SN","CR200X.Std.02","Otemma_Septembre2018_5min_upstream_s1109.cr2","8094","Turb"
"TIMESTAMP","RECORD","TurbNTU","TurbNTUSD"
"TS","RN","NTU","NTU"
"","","Smp","Smp"
"2019-07-09 00:15:00",103,947.3317,133.2835
"2019-07-09 00:20:00",104,948.5973,132.6891
"2019-07-09 00:25:00",105,951.8243,131.9512
"2019-07-09 00:30:00",106,952.2494,133.0507
"2019-07-09 00:35:00",107,949.493,129.44
"2019-07-09 00:40:00",108,951.8093,127.8468
"2019-07-09 00:45:00",109,954.7902,127.1613
"2019-07-09 00:50:00",110,956.7202,129.6796
"2019-07-09 00:55:00",111,957.3586,129.1167
"2019-07-09 01:00:00",112,961.834,131.4333
"2019-07-09 01:05:00",113,961.3309,127.7081
"2019-07-09 01:10:00",114,960.5618,129.9834
"2019-07-09 01:15:00",115,963.4915,128.4573
"2019-07-09 01:20:00",116,968.7157,131.9021
"2019-07-09 01:25:00",117,965.2274,131.5957
"2019-07-09 01:30:00",118,965.4077,131.8171
"2019-07-09 01:35:00",119,968.5824,131.923
"2019-07-09 01:40:00",120,971.4102,133.4508
"2019-07-09 01:45:00",121,966.0599,127.0883
"2019-07-09 01:50:00",122,964.3742,128.6729
"2019-07-09 01:55:00",123,972.2775,131.0621
"2019-07-09 02:00:00",124,970.5669,129.8793
"2019-07-09 02:05:00",125,971.3207,127.2789
"2019-07-09 02:10:00",126,970.5568,132.983
"2019-07-09 02:15:00",127,972.2632,133.5122
"2019-07-09 02:20:00",128,973.0285,131.4814
"2019-07-09 02:25:00",129,970.7382,130.726
"2019-07-09 02:30:00",130,975.7787,130.111
"2019-07-09 02:35:00",131,977.8182,131.4461
"2019-07-09 02:40:00",132,980.1326,131.3204
"2019-07-09 02:45:00",133,979.6078,125.4547
"2019-07-09 02:50:00",134,980.7262,129.016
"2019-07-09 02:55:00",135,985.3744,131.465
"2019-07-09 03:00:00",136,974.548,125.3995
"2019-07-09 03:05:00",137,989.7342,125.6595
"2019-07-09 03:10:00",138,992.8434,126.2914
"2019-07-09 03:15:00",139,988.1027,125.7203
"2019-07-09 03:20:00",140,981.7493,123.0925
"2019-07-09 03:25:00",141,986.4994,125.1732
"2019-07-09 03:30:00",142,985.1984,125.899
"2019-07-09 03:35:00",143,984.4474,126.4962
"2019-07-09 03:40:00",144,988.2751,128.0494
"2019-07-09 03:45:00",145,987.7674,127.6169
"2019-07-09 03:50:00",146,987.899,129.5179
"2019-07-09 03:55:00",147,980.6411,122.3601
"2019-07-09 04:00:00",148,983.3981,123.5919
"2019-07-09 04:05:00",149,994.4072,129.4119
"2019-07-09 04:10:00",150,978.8449,121.1799
"2019-07-09 04:15:00",151,992.6149,128.6717
"2019-07-09 04:20:00",152,990.3205,133.1751
"2019-07-09 04:25:00",153,974.5646,130.7517
"2019-07-09 04:30:00",154,985.0566,133.381
"2019-07-09 04:35:00",155,980.2559,132.4332
"2019-07-09 04:40:00",156,989.1831,137.4729
"2019-07-09 04:45:00",157,974.9074,129.3665
"2019-07-09 04:50:00",158,980.2596,131.5492
"2019-07-09 04:55:00",159,981.843,131.3563
"2019-07-09 05:00:00",160,978.724,132.3075
"2019-07-09 05:05:00",161,985.2682,132.9995
"2019-07-09 05:10:00",162,986.7189,135.2485
"2019-07-09 05:15:00",163,982.9628,129.6469
"2019-07-09 05:20:00",164,979.237,131.4997
"2019-07-09 05:25:00",165,985.6571,128.0503
"2019-07-09 05:30:00",166,983.1795,129.7961
"2019-07-09 05:35:00",167,982.4711,130.0529
"2019-07-09 05:40:00",168,987.0234,128.926
"2019-07-09 05:45:00",169,984.9885,126.3503
"2019-07-09 05:50:00",170,978.4958,129.74
"2019-07-09 05:55:00",171,990.7313,130.4984
"2019-07-09 06:00:00",172,991.8226,129.7977
"2019-07-09 06:05:00",173,990.9818,129.3754
"2019-07-09 06:10:00",174,986.2026,133.0792
"2019-07-09 06:15:00",175,996.2096,131.4723
"2019-07-09 06:20:00",176,986.9689,129.2768
"2019-07-09 06:25:00",177,996.423,131.2061
"2019-07-09 06:30:00",178,997.8779,130.822
"2019-07-09 06:35:00",179,1000.979,130.5851
"2019-07-09 06:40:00",180,998.4388,128.3109
"2019-07-09 06:45:00",181,1001.968,132.4308
"2019-07-09 06:50:00",182,1001.149,132.1402
"2019-07-09 06:55:00",183,994.1173,129.3213
"2019-07-09 07:00:00",184,996.3798,129.3974
"2019-07-09 07:05:00",185,987.8002,123.5926
"2019-07-09 07:10:00",186,992.0783,128.3289
"2019-07-09 07:15:00",187,999.145,130.8297
"2019-07-09 07:20:00",188,993.9996,129.321
"2019-07-09 07:25:00",189,994.6408,128.1137
"2019-07-09 07:30:00",190,992.0792,125.9124
"2019-07-09 07:35:00",191,994.4498,127.7523
"2019-07-09 07:40:00",192,998.1191,127.172
"2019-07-09 07:45:00",193,991.3295,130.1206
"2019-07-09 07:50:00",194,992.11,129.9985
"2019-07-09 07:55:00",195,984.4945,133.3438
"2019-07-09 08:00:00",196,992.8026,126.1085
