"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.03","Otemma_Septembre2018_5min_2downstream_s1107.cr2","24307","StageTemp"
"TIMESTAMP","RECORD","Stage_m","Temp_C"
"TS","RN","meters","deg C"
"","","Smp","Smp"
"2019-07-20 08:00:00",276,0.4054928,1.163725
"2019-07-20 08:10:00",277,0.4198611,1.170664
"2019-07-20 08:20:00",278,0.4093306,1.141854
"2019-07-20 08:30:00",279,0.3969077,1.133664
"2019-07-20 08:40:00",280,0.4003283,1.17315
"2019-07-20 08:50:00",281,0.421315,1.216083
"2019-07-20 09:00:00",282,0.3959934,1.269802
"2019-07-20 09:10:00",283,0.4063172,1.361081
"2019-07-20 09:20:00",284,0.3902621,1.472271
"2019-07-20 09:30:00",285,0.3941174,1.617513
"2019-07-20 09:40:00",286,0.415222,1.74485
"2019-07-20 09:50:00",287,0.4063041,1.781335
"2019-07-20 10:00:00",288,0.4010273,1.877705
"2019-07-20 10:10:00",289,0.4095569,2.000798
"2019-07-20 10:20:00",290,0.4125831,2.084389
"2019-07-20 10:30:00",291,0.4252496,2.134483
"2019-07-20 10:40:00",292,0.4024261,2.172077
"2019-07-20 10:50:00",293,0.4155614,2.222676
"2019-07-20 11:00:00",294,0.4065308,2.254183
"2019-07-20 11:10:00",295,0.4280291,2.327523
"2019-07-20 11:20:00",296,0.4175889,2.435402
"2019-07-20 11:30:00",297,0.4308104,2.46682
"2019-07-20 11:40:00",298,0.4164373,2.481529
"2019-07-20 11:50:00",299,0.4305097,2.380418
"2019-07-20 12:00:00",300,0.4145547,2.265399
"2019-07-20 12:10:00",301,0.443703,2.231827
"2019-07-20 12:20:00",302,0.4351188,2.363146
"2019-07-20 12:30:00",303,0.4239658,2.635761
"2019-07-20 12:40:00",304,0.4269957,2.80989
"2019-07-20 12:50:00",305,0.4458671,2.831372
"2019-07-20 13:00:00",306,0.4478426,2.787746
"2019-07-20 13:10:00",307,0.4588195,2.760272
"2019-07-20 13:20:00",308,0.4529852,2.700943
"2019-07-20 13:30:00",309,0.4382962,2.861687
"2019-07-20 13:40:00",310,0.4486596,2.943798
"2019-07-20 13:50:00",311,0.5123513,2.877981
"2019-07-20 14:00:00",312,0.4794954,2.816148
"2019-07-20 14:10:00",313,0.4877959,2.610371
"2019-07-20 14:20:00",314,0.4669718,2.489943
"2019-07-20 14:30:00",315,0.4967422,2.367245
"2019-07-20 14:40:00",316,0.5195187,2.320992
"2019-07-20 14:50:00",317,0.5271144,2.227178
"2019-07-20 15:00:00",318,0.5283626,2.312301
"2019-07-20 15:10:00",319,0.4922402,2.363342
"2019-07-20 15:20:00",320,0.5279999,2.345411
"2019-07-20 15:30:00",321,0.5139645,2.263609
"2019-07-20 15:40:00",322,0.4919957,2.239303
"2019-07-20 15:50:00",323,0.52074,2.178354
"2019-07-20 16:00:00",324,0.5096627,2.179927
"2019-07-20 16:10:00",325,0.5241889,2.172233
"2019-07-20 16:20:00",326,0.5430286,2.164524
"2019-07-20 16:30:00",327,0.5082763,2.067717
"2019-07-20 16:40:00",328,0.495932,1.972137
"2019-07-20 16:50:00",329,0.5046605,1.88672
"2019-07-20 17:00:00",330,0.4857423,1.816279
"2019-07-20 17:10:00",331,0.5365156,1.730776
"2019-07-20 17:20:00",332,0.5139292,1.652801
"2019-07-20 17:30:00",333,0.5169109,1.616781
"2019-07-20 17:40:00",334,0.5225889,1.585075
"2019-07-20 17:50:00",335,0.505708,1.596381
"2019-07-20 18:00:00",336,0.5122371,1.597217
"2019-07-20 18:10:00",337,0.4924014,1.624433
"2019-07-20 18:20:00",338,0.4757543,1.632916
"2019-07-20 18:30:00",339,0.4775634,1.640323
"2019-07-20 18:40:00",340,0.4664152,1.667117
"2019-07-20 18:50:00",341,0.4878022,1.676872
"2019-07-20 19:00:00",342,0.4954196,1.660999
"2019-07-20 19:10:00",343,0.485551,1.616237
"2019-07-20 19:20:00",344,0.5088887,1.533888
"2019-07-20 19:30:00",345,0.5073863,1.513256
"2019-07-20 19:40:00",346,0.4994294,1.45447
"2019-07-20 19:50:00",347,0.5395275,1.413781
"2019-07-20 20:00:00",348,0.4886941,1.407937
"2019-07-20 20:10:00",349,0.4816977,1.371061
"2019-07-20 20:20:00",350,0.5148548,1.356464
"2019-07-20 20:30:00",351,0.4375436,1.333887
"2019-07-20 20:40:00",352,0.5306937,1.307485
"2019-07-20 20:50:00",353,0.4745105,1.295486
"2019-07-20 21:00:00",354,0.4594809,1.298083
"2019-07-20 21:10:00",355,0.4922815,1.286201
"2019-07-20 21:20:00",356,0.4767412,1.276122
"2019-07-20 21:30:00",357,0.4595582,1.236851
"2019-07-20 21:40:00",358,0.488104,1.208739
"2019-07-20 21:50:00",359,0.4633019,1.196437
"2019-07-20 22:00:00",360,0.4738063,1.204955
"2019-07-20 22:10:00",361,0.4534053,1.191207
"2019-07-20 22:20:00",362,0.4648627,1.181049
"2019-07-20 22:30:00",363,0.4517432,1.177904
"2019-07-20 22:40:00",364,0.4411778,1.175473
"2019-07-20 22:50:00",365,0.4618277,1.1734
"2019-07-20 23:00:00",366,0.4560039,1.179422
"2019-07-20 23:10:00",367,0.4376074,1.177986
"2019-07-20 23:20:00",368,0.4777669,1.198902
"2019-07-20 23:30:00",369,0.4551291,1.195316
"2019-07-20 23:40:00",370,0.4689308,1.188171
"2019-07-20 23:50:00",371,0.4416052,1.183883
"2019-07-21 00:00:00",372,0.4400308,1.166031
"2019-07-21 00:10:00",373,0.4490249,1.143963
"2019-07-21 00:20:00",374,0.4300013,1.161963
"2019-07-21 00:30:00",375,0.4363474,1.169022
"2019-07-21 00:40:00",376,0.4450007,1.187855
"2019-07-21 00:50:00",377,0.4354779,1.192377
"2019-07-21 01:00:00",378,0.4793515,1.203529
"2019-07-21 01:10:00",379,0.4642469,1.205472
"2019-07-21 01:20:00",380,0.4356964,1.197324
"2019-07-21 01:30:00",381,0.4179903,1.207318
"2019-07-21 01:40:00",382,0.4434308,1.205167
"2019-07-21 01:50:00",383,0.4294705,1.184269
"2019-07-21 02:00:00",384,0.4235376,1.167363
